customer_id,income,employment_status,age_band,debt_to_income,credit_history_length,existing_debt,missed_payments_12m,housing_status,region,digital_access_score,protected_group_proxy,loan_default
ECB-01539,77812.0,employed,50-64,0.709,13.2,19768.0,0,private_rent,Dublin,68.0,B,0
ECB-01540,29648.0,part_time,35-49,0.304,15.7,5130.0,0,social_rent,Dublin,68.8,B,0
ECB-01541,44650.0,employed,50-64,0.394,9.5,14146.0,1,mortgage,Dublin,66.3,A,0
ECB-01542,86747.0,employed,25-34,0.55,9.9,50129.0,0,living_with_family,Cork,82.2,A,0
ECB-01543,73630.0,employed,65+,0.296,13.3,24220.0,1,mortgage,Galway,58.6,B,0
ECB-01544,80088.0,employed,35-49,0.283,7.2,18431.0,1,mortgage,Dublin,28.8,A,0
ECB-01545,12000.0,employed,25-34,0.329,0.3,4089.0,0,social_rent,Dublin,63.4,A,0
ECB-01546,56845.0,employed,25-34,0.346,14.6,19456.0,0,owner,Dublin,86.3,A,0
ECB-01547,31806.0,part_time,25-34,0.175,6.5,5403.0,0,private_rent,Cork,49.6,A,0
ECB-01548,45904.0,employed,35-49,0.358,6.2,7212.0,0,private_rent,Rural,37.5,A,0
ECB-01549,61353.0,employed,50-64,0.543,5.7,24396.0,0,mortgage,Cork,65.5,A,0
ECB-01550,52431.0,employed,65+,0.379,6.5,14667.0,0,social_rent,Dublin,61.4,A,0
ECB-01551,56934.0,employed,35-49,0.315,8.1,17594.0,0,mortgage,Galway,54.7,B,0
ECB-01552,41333.0,employed,35-49,0.196,11.2,6627.0,1,social_rent,Rural,91.3,A,0
ECB-01553,91508.0,employed,35-49,0.566,4.8,52077.0,0,owner,Limerick,100.0,A,0
ECB-01554,66206.0,employed,50-64,0.475,13.9,35077.0,0,owner,Rural,33.3,A,0
ECB-01555,36905.0,part_time,50-64,0.721,6.6,21135.0,0,mortgage,Rural,61.1,A,0
ECB-01556,20381.0,unemployed,25-34,0.622,0.5,12463.0,4,social_rent,Galway,26.9,A,1
ECB-01557,70645.0,employed,65+,0.306,20.6,17258.0,0,owner,Rural,58.9,B,0
ECB-01558,73848.0,self_employed,35-49,0.292,9.5,18336.0,1,social_rent,Dublin,55.8,A,0
ECB-01559,27480.0,part_time,50-64,0.042,13.0,843.0,0,mortgage,Rural,59.4,A,0
ECB-01560,22936.0,unemployed,65+,0.331,18.1,8493.0,1,mortgage,Rural,67.7,B,0
ECB-01561,50429.0,self_employed,50-64,0.569,3.6,28793.0,1,mortgage,Rural,44.1,A,1
ECB-01562,68499.0,part_time,25-34,0.251,5.8,16364.0,0,owner,Cork,39.6,A,0
ECB-01563,26746.0,unemployed,35-49,0.59,13.9,9679.0,3,living_with_family,Limerick,27.0,A,1
ECB-01564,21817.0,part_time,25-34,0.275,18.0,4430.0,0,mortgage,Dublin,90.9,A,0
ECB-01565,133095.0,employed,50-64,0.529,8.8,73261.0,0,private_rent,Galway,86.7,A,1
ECB-01566,18108.0,employed,25-34,0.227,5.2,4520.0,0,private_rent,Cork,62.7,A,0
ECB-01567,55907.0,employed,35-49,0.596,17.2,38265.0,0,mortgage,Galway,40.0,B,0
ECB-01568,34088.0,employed,50-64,0.44,5.2,14066.0,0,private_rent,Galway,83.0,A,0
ECB-01569,108769.0,employed,25-34,0.286,10.2,29061.0,1,social_rent,Cork,100.0,A,1
ECB-01570,47023.0,employed,35-49,0.253,6.3,5060.0,0,private_rent,Dublin,58.8,B,0
ECB-01571,29361.0,self_employed,35-49,0.506,9.9,14143.0,0,private_rent,Dublin,41.3,B,0
ECB-01572,41360.0,employed,35-49,0.609,3.6,15791.0,0,private_rent,Galway,90.4,A,1
ECB-01573,18870.0,part_time,25-34,0.287,6.6,5636.0,0,private_rent,Galway,42.6,B,0
ECB-01574,36572.0,employed,18-24,0.49,1.2,6436.0,0,mortgage,Limerick,56.4,B,0
ECB-01575,40220.0,employed,35-49,0.406,11.9,17932.0,0,private_rent,Dublin,20.5,A,1
ECB-01576,20619.0,part_time,35-49,0.235,9.3,3573.0,0,mortgage,Rural,62.5,A,0
ECB-01577,32646.0,part_time,35-49,0.879,13.1,12982.0,2,private_rent,Limerick,45.0,A,1
ECB-01578,19462.0,unemployed,25-34,0.383,4.2,6198.0,1,living_with_family,Dublin,90.7,A,0
ECB-01579,18465.0,part_time,35-49,0.656,7.4,10941.0,2,living_with_family,Dublin,50.4,A,0
ECB-01580,13708.0,part_time,35-49,0.514,11.8,6859.0,0,social_rent,Cork,82.0,A,0
ECB-01581,48270.0,employed,25-34,0.663,13.0,29179.0,0,private_rent,Cork,61.1,B,0
ECB-01582,59241.0,employed,50-64,0.545,1.0,25615.0,0,private_rent,Dublin,70.3,A,0
ECB-01583,64770.0,employed,25-34,0.083,10.2,2236.0,0,owner,Dublin,77.4,A,0
ECB-01584,53781.0,self_employed,35-49,0.255,4.3,14283.0,0,mortgage,Dublin,62.0,B,0
ECB-01585,29808.0,unemployed,65+,0.242,18.2,8208.0,2,mortgage,Dublin,35.3,B,1
ECB-01586,65731.0,employed,35-49,0.362,18.2,23153.0,0,owner,Dublin,48.4,B,0
ECB-01587,155737.0,employed,35-49,0.346,0.0,20384.0,1,living_with_family,Rural,77.2,A,1
ECB-01588,160000.0,employed,18-24,0.597,1.1,91166.0,0,social_rent,Cork,33.8,A,0
ECB-01589,21139.0,employed,25-34,0.487,9.9,5827.0,1,mortgage,Cork,98.2,A,0
ECB-01590,17349.0,employed,25-34,0.589,8.5,11445.0,0,mortgage,Galway,70.4,A,0
ECB-01591,46475.0,employed,50-64,0.214,13.4,3978.0,0,private_rent,Galway,61.9,A,0
ECB-01592,18430.0,unemployed,50-64,0.34,8.9,2656.0,0,mortgage,Dublin,67.8,B,0
ECB-01593,45065.0,employed,25-34,0.187,5.7,4173.0,1,private_rent,Dublin,57.3,A,0
ECB-01594,39679.0,part_time,25-34,0.12,3.2,4538.0,0,living_with_family,Dublin,64.8,A,0
ECB-01595,41291.0,self_employed,25-34,0.345,2.3,12392.0,0,mortgage,Galway,47.6,A,0
ECB-01596,34123.0,employed,35-49,0.661,4.6,21011.0,2,mortgage,Cork,74.8,A,0
ECB-01597,36523.0,employed,35-49,0.388,5.6,8978.0,0,mortgage,Cork,66.6,A,0
ECB-01598,26420.0,part_time,35-49,0.271,10.5,7541.0,0,owner,Galway,71.4,A,0
ECB-01599,68158.0,employed,50-64,0.388,7.7,18701.0,1,mortgage,Rural,94.7,A,1
ECB-01600,12000.0,unemployed,25-34,0.375,5.1,2059.0,0,owner,Dublin,48.5,B,1
ECB-01601,40944.0,employed,35-49,0.23,3.3,9097.0,0,owner,Cork,65.7,A,1
ECB-01602,60270.0,self_employed,35-49,0.249,4.8,11630.0,1,mortgage,Cork,38.3,A,0
ECB-01603,23793.0,part_time,25-34,0.095,5.6,1859.0,0,owner,Limerick,72.9,B,0
ECB-01604,77074.0,employed,50-64,0.206,4.6,10434.0,1,private_rent,Limerick,67.7,A,0
ECB-01605,30829.0,employed,18-24,0.511,8.0,14474.0,0,owner,Limerick,68.3,A,1
ECB-01606,12000.0,unemployed,50-64,0.211,15.6,957.0,1,social_rent,Dublin,65.2,A,0
ECB-01607,53481.0,employed,50-64,0.325,2.4,12927.0,0,mortgage,Cork,57.6,A,0
ECB-01608,55934.0,employed,50-64,0.151,14.3,5834.0,0,owner,Rural,100.0,A,0
ECB-01609,31595.0,employed,35-49,0.139,12.1,4172.0,0,owner,Cork,68.7,A,0
ECB-01610,85359.0,employed,25-34,0.467,9.4,22427.0,0,private_rent,Rural,73.3,A,0
ECB-01611,68747.0,part_time,50-64,0.176,16.4,6487.0,1,mortgage,Cork,47.5,A,0
ECB-01612,21795.0,part_time,50-64,0.267,7.6,3522.0,1,mortgage,Cork,83.9,A,0
ECB-01613,81955.0,employed,35-49,0.145,10.6,8737.0,0,owner,Cork,60.8,B,0
ECB-01614,12000.0,part_time,50-64,0.377,9.1,2340.0,0,living_with_family,Cork,71.0,B,0
ECB-01615,75679.0,employed,25-34,0.273,8.8,18527.0,0,owner,Rural,84.2,A,0
ECB-01616,31698.0,employed,35-49,0.464,10.9,9052.0,0,mortgage,Dublin,66.1,A,1
ECB-01617,72347.0,self_employed,50-64,0.463,8.7,23030.0,0,social_rent,Galway,55.8,A,1
ECB-01618,12000.0,unemployed,25-34,0.689,10.9,6579.0,2,mortgage,Galway,26.1,A,0
ECB-01619,45215.0,employed,35-49,0.285,5.0,8389.0,1,mortgage,Rural,61.0,A,0
ECB-01620,29146.0,employed,65+,0.411,10.2,10917.0,0,private_rent,Galway,34.7,B,0
ECB-01621,42351.0,employed,50-64,0.167,5.0,6179.0,0,mortgage,Rural,47.4,A,0
ECB-01622,65869.0,part_time,50-64,0.317,6.6,19963.0,1,owner,Rural,94.2,A,0
ECB-01623,44419.0,employed,35-49,0.263,13.8,8981.0,2,mortgage,Cork,85.7,A,0
ECB-01624,108475.0,employed,65+,0.47,11.1,32823.0,3,owner,Rural,14.1,B,1
ECB-01625,24303.0,part_time,25-34,0.701,11.9,8703.0,1,social_rent,Rural,70.8,A,0
ECB-01626,91244.0,employed,35-49,0.469,9.9,29946.0,2,private_rent,Dublin,53.3,A,1
ECB-01627,20193.0,employed,35-49,0.479,6.2,10139.0,0,private_rent,Galway,69.6,B,0
ECB-01628,40989.0,employed,50-64,0.061,15.3,1126.0,0,mortgage,Dublin,53.6,A,0
ECB-01629,36635.0,employed,50-64,0.617,12.3,11805.0,2,private_rent,Galway,58.3,A,1
ECB-01630,93150.0,employed,50-64,0.188,8.5,15413.0,1,private_rent,Dublin,85.3,A,0
ECB-01631,31424.0,part_time,35-49,0.668,8.1,16999.0,1,owner,Limerick,82.7,A,0
ECB-01632,18222.0,self_employed,35-49,0.258,9.0,5085.0,0,social_rent,Cork,95.2,A,0
ECB-01633,25860.0,self_employed,35-49,0.345,0.5,3333.0,0,private_rent,Galway,64.1,A,0
ECB-01634,12000.0,unemployed,35-49,0.432,4.2,5457.0,1,private_rent,Dublin,41.8,A,0
ECB-01635,70992.0,employed,18-24,0.583,6.9,38484.0,1,mortgage,Limerick,84.6,A,0
ECB-01636,60288.0,employed,35-49,0.615,0.3,35980.0,1,owner,Cork,79.7,B,0
ECB-01637,14257.0,unemployed,50-64,0.302,4.6,2807.0,1,private_rent,Galway,79.3,A,1
ECB-01638,32788.0,employed,50-64,0.38,6.5,7433.0,1,private_rent,Dublin,49.6,B,0
ECB-01639,35917.0,part_time,50-64,0.31,23.6,4021.0,0,mortgage,Dublin,43.7,B,1
ECB-01640,15651.0,part_time,35-49,0.213,12.0,3270.0,0,owner,Cork,72.6,B,0
ECB-01641,57294.0,employed,35-49,0.588,14.2,16142.0,0,social_rent,Rural,52.0,A,0
ECB-01642,55140.0,employed,18-24,0.731,0.3,21394.0,0,mortgage,Dublin,62.5,A,0
ECB-01643,41210.0,employed,35-49,0.476,10.4,11201.0,0,mortgage,Galway,100.0,A,0
ECB-01644,55768.0,employed,35-49,0.46,0.0,26815.0,0,private_rent,Dublin,100.0,A,1
ECB-01645,48822.0,employed,25-34,0.153,6.8,4336.0,1,owner,Limerick,82.3,A,0
ECB-01646,58328.0,employed,18-24,0.125,7.1,5030.0,0,owner,Dublin,56.1,A,0
ECB-01647,15861.0,part_time,35-49,0.385,1.1,5794.0,0,owner,Cork,55.0,A,1
ECB-01648,21519.0,unemployed,35-49,0.676,10.5,15479.0,2,social_rent,Cork,80.9,A,0
ECB-01649,41298.0,part_time,35-49,0.194,11.0,7889.0,0,mortgage,Dublin,89.9,B,0
ECB-01650,53875.0,employed,25-34,0.706,5.4,29605.0,0,private_rent,Cork,58.8,A,0
ECB-01651,61117.0,employed,35-49,0.149,4.2,3197.0,0,living_with_family,Cork,59.8,A,0
ECB-01652,44380.0,employed,35-49,0.206,4.8,4348.0,0,private_rent,Cork,69.6,A,0
ECB-01653,69640.0,employed,35-49,0.561,6.7,21582.0,1,mortgage,Rural,43.0,A,0
ECB-01654,16807.0,unemployed,35-49,0.375,6.9,4293.0,3,mortgage,Cork,43.5,A,0
ECB-01655,27818.0,employed,18-24,0.114,7.1,2032.0,1,mortgage,Rural,46.8,A,0
ECB-01656,67447.0,employed,50-64,0.619,5.7,31805.0,0,private_rent,Cork,77.8,A,1
ECB-01657,13858.0,part_time,18-24,0.074,12.8,697.0,1,living_with_family,Dublin,72.9,A,0
ECB-01658,52958.0,employed,35-49,0.459,16.8,22615.0,0,private_rent,Dublin,88.5,A,0
ECB-01659,35304.0,employed,25-34,0.427,9.7,5900.0,0,mortgage,Cork,31.7,B,1
ECB-01660,34303.0,employed,35-49,0.652,6.7,25631.0,0,mortgage,Dublin,35.7,B,0
ECB-01661,50382.0,self_employed,25-34,0.687,5.7,35441.0,1,social_rent,Rural,76.2,A,0
ECB-01662,21011.0,part_time,50-64,0.327,10.1,4248.0,0,owner,Galway,52.3,A,0
ECB-01663,58717.0,employed,35-49,0.695,11.1,27225.0,0,social_rent,Galway,53.6,A,1
ECB-01664,15069.0,unemployed,35-49,0.452,7.5,7637.0,4,mortgage,Cork,81.2,B,1
ECB-01665,21899.0,part_time,25-34,0.323,6.5,7763.0,1,private_rent,Cork,58.0,A,0
ECB-01666,52794.0,part_time,18-24,0.462,6.3,16225.0,0,private_rent,Galway,60.2,A,0
ECB-01667,46018.0,employed,35-49,0.39,8.9,7134.0,2,mortgage,Dublin,58.5,B,0
ECB-01668,61936.0,employed,35-49,0.344,5.5,24275.0,0,owner,Dublin,64.6,A,0
ECB-01669,54690.0,part_time,35-49,0.432,9.1,20614.0,1,social_rent,Dublin,80.3,A,0
ECB-01670,87560.0,employed,65+,0.3,10.4,23782.0,0,mortgage,Dublin,30.2,A,0
ECB-01671,60531.0,self_employed,50-64,0.39,4.6,13437.0,0,mortgage,Galway,64.6,A,0
ECB-01672,25229.0,part_time,65+,0.624,13.5,15811.0,1,mortgage,Dublin,72.9,A,1
ECB-01673,22055.0,employed,25-34,0.229,5.5,4028.0,1,mortgage,Dublin,100.0,B,0
ECB-01674,31729.0,part_time,50-64,0.414,4.7,9528.0,1,private_rent,Rural,43.6,A,0
ECB-01675,26709.0,unemployed,35-49,0.378,13.9,9528.0,3,owner,Rural,74.0,A,1
ECB-01676,33908.0,part_time,35-49,0.502,6.5,11031.0,0,mortgage,Cork,64.6,A,0
ECB-01677,12000.0,employed,65+,0.441,23.1,3666.0,0,social_rent,Cork,45.2,B,0
ECB-01678,42766.0,part_time,35-49,0.698,11.8,26009.0,1,owner,Limerick,53.8,A,1
ECB-01679,70911.0,employed,50-64,0.232,4.2,14174.0,1,mortgage,Dublin,81.6,A,0
ECB-01680,25246.0,part_time,50-64,0.116,14.5,3288.0,0,private_rent,Cork,80.7,A,0
ECB-01681,45104.0,part_time,25-34,0.196,4.8,7066.0,1,social_rent,Dublin,100.0,A,0
ECB-01682,34516.0,part_time,35-49,0.907,18.8,19006.0,2,private_rent,Cork,39.2,B,1
ECB-01683,30827.0,employed,35-49,0.394,9.7,7050.0,0,social_rent,Rural,31.5,B,0
ECB-01684,74364.0,employed,50-64,0.388,11.3,22408.0,0,mortgage,Limerick,100.0,B,0
ECB-01685,23725.0,employed,50-64,0.348,8.7,3676.0,1,mortgage,Rural,62.1,B,1
ECB-01686,45444.0,employed,25-34,0.634,9.9,23629.0,2,living_with_family,Limerick,59.8,A,0
ECB-01687,43449.0,employed,25-34,0.218,7.3,6275.0,1,social_rent,Galway,71.4,A,0
ECB-01688,32162.0,self_employed,18-24,0.31,0.0,6289.0,0,private_rent,Limerick,42.9,A,0
ECB-01689,53461.0,employed,35-49,0.384,10.3,10344.0,0,mortgage,Galway,74.8,A,0
ECB-01690,52137.0,part_time,18-24,0.564,9.8,21930.0,1,mortgage,Cork,66.6,A,0
ECB-01691,25753.0,unemployed,50-64,0.623,2.3,6103.0,4,owner,Dublin,82.3,B,1
ECB-01692,64579.0,employed,35-49,0.623,16.5,33608.0,0,social_rent,Cork,83.4,A,1
ECB-01693,13478.0,part_time,50-64,0.158,11.6,1231.0,0,social_rent,Dublin,84.9,A,0
ECB-01694,25561.0,self_employed,25-34,0.247,6.2,6787.0,0,mortgage,Cork,71.4,A,1
ECB-01695,45225.0,employed,35-49,0.592,6.1,20632.0,0,mortgage,Dublin,91.9,B,0
ECB-01696,41325.0,employed,25-34,0.402,18.2,16179.0,1,mortgage,Galway,73.4,B,0
ECB-01697,23106.0,part_time,50-64,0.492,13.4,11709.0,0,owner,Dublin,58.4,A,0
ECB-01698,34621.0,unemployed,25-34,0.5,14.4,18213.0,3,private_rent,Dublin,48.4,B,0
ECB-01699,27289.0,part_time,25-34,0.407,7.2,11624.0,0,private_rent,Cork,50.5,B,0
ECB-01700,20832.0,unemployed,25-34,0.236,11.4,2603.0,3,mortgage,Dublin,78.6,A,0
ECB-01701,22911.0,unemployed,50-64,0.484,10.3,6572.0,0,private_rent,Rural,39.0,B,0
ECB-01702,47798.0,employed,25-34,0.398,7.6,17411.0,0,living_with_family,Cork,70.8,A,0
ECB-01703,149639.0,self_employed,35-49,0.123,9.1,14353.0,0,owner,Cork,53.0,A,0
ECB-01704,30541.0,employed,50-64,0.303,14.3,7752.0,0,mortgage,Dublin,45.4,A,0
ECB-01705,12425.0,unemployed,50-64,0.246,16.8,2723.0,1,mortgage,Rural,48.4,A,0
ECB-01706,30508.0,employed,25-34,0.729,7.2,9820.0,1,owner,Galway,67.6,A,0
ECB-01707,94202.0,employed,18-24,0.293,0.0,13377.0,1,private_rent,Cork,81.7,A,0
ECB-01708,41477.0,part_time,35-49,0.121,17.0,4315.0,1,private_rent,Dublin,55.8,A,0
ECB-01709,36502.0,employed,25-34,0.542,17.1,16834.0,0,owner,Limerick,30.6,A,0
ECB-01710,19599.0,part_time,35-49,0.448,10.6,8821.0,0,owner,Rural,100.0,A,0
ECB-01711,86960.0,employed,25-34,0.258,17.8,20278.0,0,social_rent,Cork,88.1,A,0
ECB-01712,19205.0,unemployed,35-49,0.376,10.2,3728.0,1,mortgage,Dublin,84.8,A,1
ECB-01713,54538.0,part_time,25-34,0.441,3.8,9756.0,1,private_rent,Dublin,97.3,A,1
ECB-01714,40846.0,employed,35-49,0.509,1.7,13783.0,1,private_rent,Dublin,64.7,B,0
ECB-01715,32754.0,part_time,25-34,0.318,1.6,6736.0,0,social_rent,Limerick,60.6,B,0
ECB-01716,53375.0,employed,35-49,0.392,8.5,20162.0,0,private_rent,Rural,92.4,A,0
ECB-01717,35212.0,self_employed,18-24,0.485,2.1,15155.0,0,social_rent,Rural,92.3,A,0
ECB-01718,43701.0,self_employed,65+,0.147,10.5,6743.0,1,private_rent,Limerick,63.1,A,1
ECB-01719,15270.0,part_time,35-49,0.223,7.9,2560.0,1,mortgage,Dublin,78.9,B,0
ECB-01720,58241.0,employed,25-34,0.217,13.0,7351.0,0,mortgage,Rural,45.7,A,0
ECB-01721,65681.0,employed,18-24,0.125,1.7,6190.0,0,mortgage,Dublin,63.4,A,0
ECB-01722,72807.0,self_employed,25-34,0.747,4.8,28428.0,1,mortgage,Dublin,98.7,A,1
ECB-01723,62941.0,self_employed,25-34,0.181,6.0,4541.0,1,owner,Limerick,82.5,A,0
ECB-01724,44016.0,employed,25-34,0.505,13.3,16667.0,0,mortgage,Dublin,41.7,A,0
ECB-01725,93750.0,employed,50-64,0.156,8.1,9938.0,1,mortgage,Rural,58.4,A,0
ECB-01726,69671.0,employed,35-49,0.238,10.0,6226.0,1,owner,Rural,95.7,A,0
ECB-01727,54004.0,part_time,25-34,0.516,16.6,25816.0,1,mortgage,Limerick,76.2,A,0
ECB-01728,89597.0,employed,35-49,0.625,23.3,48438.0,1,private_rent,Limerick,71.3,A,1
ECB-01729,44068.0,employed,25-34,0.17,11.8,3065.0,1,private_rent,Cork,71.8,A,0
ECB-01730,17490.0,unemployed,65+,0.66,16.3,10596.0,4,private_rent,Dublin,45.5,B,1
ECB-01731,66076.0,employed,18-24,0.119,0.0,3277.0,1,private_rent,Limerick,58.6,A,1
ECB-01732,15514.0,part_time,50-64,0.163,10.4,1935.0,0,social_rent,Galway,48.0,B,0
ECB-01733,28081.0,employed,50-64,0.516,8.8,12289.0,0,private_rent,Rural,86.2,A,0
ECB-01734,14500.0,part_time,18-24,0.71,9.1,7712.0,0,owner,Dublin,67.3,B,0
ECB-01735,24784.0,part_time,25-34,0.592,6.5,13918.0,0,living_with_family,Dublin,75.7,B,0
ECB-01736,22395.0,part_time,35-49,0.612,9.5,9030.0,1,owner,Cork,72.8,B,0
ECB-01737,21995.0,employed,50-64,0.418,11.6,4783.0,0,private_rent,Limerick,88.4,B,0
ECB-01738,49872.0,employed,35-49,0.298,18.4,11000.0,1,private_rent,Limerick,76.2,A,0
ECB-01739,27693.0,part_time,35-49,0.65,16.6,11235.0,1,mortgage,Rural,82.8,A,0
ECB-01740,79381.0,employed,50-64,0.402,15.1,15019.0,0,private_rent,Dublin,71.0,A,0
ECB-01741,115363.0,employed,50-64,0.201,12.3,16859.0,0,mortgage,Cork,50.9,A,0
ECB-01742,51536.0,employed,35-49,0.154,6.3,4067.0,0,owner,Dublin,58.9,B,0
ECB-01743,12000.0,unemployed,35-49,0.239,12.3,2079.0,1,owner,Dublin,78.6,A,0
ECB-01744,62382.0,self_employed,50-64,0.302,4.5,15508.0,0,owner,Cork,80.2,A,0
ECB-01745,42143.0,self_employed,25-34,0.289,7.4,11882.0,0,owner,Galway,89.1,B,0
ECB-01746,25950.0,part_time,50-64,0.498,17.7,13350.0,0,private_rent,Cork,59.7,A,0
ECB-01747,31643.0,employed,18-24,0.185,7.3,5164.0,1,mortgage,Cork,72.1,A,0
ECB-01748,37839.0,employed,25-34,0.369,9.7,14851.0,0,mortgage,Galway,65.7,A,0
ECB-01749,38740.0,employed,50-64,0.092,10.3,2831.0,0,private_rent,Rural,92.2,B,0
ECB-01750,60264.0,self_employed,25-34,0.293,8.0,16224.0,1,owner,Dublin,69.8,B,0
ECB-01751,58686.0,employed,25-34,0.604,0.0,34246.0,0,mortgage,Cork,75.1,A,0
ECB-01752,65741.0,part_time,25-34,0.234,1.9,15541.0,1,private_rent,Limerick,67.4,A,1
ECB-01753,39160.0,part_time,35-49,0.502,11.7,18700.0,1,social_rent,Limerick,63.9,A,0
ECB-01754,56440.0,employed,50-64,0.145,3.7,8786.0,1,mortgage,Rural,41.9,A,0
ECB-01755,40627.0,self_employed,18-24,0.201,3.9,5945.0,0,owner,Dublin,45.3,A,0
ECB-01756,26312.0,employed,18-24,0.375,0.0,10967.0,0,private_rent,Cork,66.2,B,0
ECB-01757,12629.0,unemployed,35-49,0.614,4.8,5197.0,2,social_rent,Rural,69.0,A,0
ECB-01758,12000.0,unemployed,65+,0.403,13.5,1967.0,1,mortgage,Cork,55.3,A,0
ECB-01759,12000.0,unemployed,25-34,0.464,13.3,2758.0,2,mortgage,Cork,84.9,A,1
ECB-01760,29617.0,employed,65+,0.148,19.3,3501.0,0,owner,Rural,53.7,A,0
ECB-01761,95894.0,employed,50-64,0.374,4.7,12963.0,1,private_rent,Dublin,61.7,A,0
ECB-01762,55043.0,employed,25-34,0.388,10.1,10161.0,1,social_rent,Limerick,64.2,A,0
ECB-01763,39362.0,employed,50-64,0.282,1.1,7196.0,0,private_rent,Rural,72.4,A,0
ECB-01764,50209.0,employed,35-49,0.657,8.8,28006.0,1,mortgage,Dublin,56.2,B,0
ECB-01765,19360.0,employed,35-49,0.155,13.5,1445.0,0,private_rent,Limerick,87.2,A,0
ECB-01766,18530.0,unemployed,35-49,0.1,8.2,1499.0,0,social_rent,Cork,67.8,A,0
ECB-01767,74571.0,employed,50-64,0.435,15.3,28592.0,1,mortgage,Rural,67.5,B,0
ECB-01768,44157.0,employed,50-64,0.559,12.9,23726.0,2,social_rent,Rural,53.3,A,0
ECB-01769,13024.0,part_time,50-64,0.348,9.8,3983.0,0,mortgage,Rural,87.2,A,0
ECB-01770,38705.0,self_employed,65+,0.449,12.2,9568.0,0,mortgage,Dublin,77.9,A,0
ECB-01771,51412.0,part_time,35-49,0.646,5.7,38118.0,0,private_rent,Limerick,43.5,A,0
ECB-01772,52385.0,self_employed,50-64,0.214,0.9,11917.0,0,mortgage,Rural,75.2,A,0
ECB-01773,15271.0,part_time,50-64,0.17,1.8,1682.0,1,living_with_family,Galway,66.1,A,0
ECB-01774,135325.0,self_employed,25-34,0.507,13.7,25622.0,0,mortgage,Galway,73.1,A,0
ECB-01775,26523.0,employed,18-24,0.24,12.4,4922.0,0,mortgage,Dublin,76.1,A,0
ECB-01776,41801.0,self_employed,35-49,0.329,2.9,14332.0,0,mortgage,Rural,27.8,A,0
ECB-01777,29237.0,employed,50-64,0.409,8.9,12049.0,0,private_rent,Dublin,81.7,A,0
ECB-01778,29255.0,employed,25-34,0.417,0.3,13035.0,0,mortgage,Dublin,88.0,A,0
ECB-01779,34241.0,employed,50-64,0.861,3.4,33168.0,0,private_rent,Rural,85.0,B,0
ECB-01780,62085.0,employed,18-24,0.398,5.9,22734.0,0,mortgage,Rural,51.0,A,0
ECB-01781,51674.0,part_time,25-34,0.154,5.8,3813.0,1,mortgage,Rural,67.4,A,0
ECB-01782,39192.0,employed,35-49,0.797,0.0,11844.0,1,private_rent,Cork,58.3,A,1
ECB-01783,29597.0,employed,25-34,0.591,17.4,8247.0,0,owner,Dublin,33.5,A,0
ECB-01784,57837.0,employed,50-64,0.38,8.2,11216.0,0,private_rent,Cork,56.8,A,0
ECB-01785,36335.0,part_time,25-34,0.495,2.8,7182.0,1,mortgage,Dublin,48.5,A,0
ECB-01786,51957.0,employed,50-64,0.211,9.2,7813.0,0,mortgage,Rural,74.0,A,0
ECB-01787,52790.0,self_employed,25-34,0.557,8.1,28719.0,2,private_rent,Galway,38.6,A,1
ECB-01788,24734.0,part_time,65+,0.242,15.7,2112.0,1,private_rent,Cork,29.4,B,0
ECB-01789,48736.0,employed,35-49,0.305,6.7,14754.0,0,social_rent,Dublin,58.6,A,0
ECB-01790,26641.0,part_time,18-24,0.215,6.1,6241.0,0,mortgage,Cork,81.9,A,0
ECB-01791,75479.0,employed,18-24,0.392,9.4,13956.0,1,mortgage,Rural,100.0,A,1
ECB-01792,127110.0,employed,18-24,0.425,0.0,19827.0,1,private_rent,Limerick,73.5,A,1
ECB-01793,50556.0,self_employed,35-49,0.095,4.9,3523.0,0,private_rent,Dublin,49.4,A,0
ECB-01794,16272.0,unemployed,50-64,0.647,12.9,10997.0,5,private_rent,Dublin,55.8,A,0
ECB-01795,47088.0,employed,35-49,0.193,5.6,8521.0,1,private_rent,Cork,74.8,B,0
ECB-01796,34681.0,self_employed,35-49,0.476,8.1,6233.0,0,private_rent,Dublin,43.8,A,1
ECB-01797,65791.0,employed,35-49,0.398,6.1,23286.0,0,owner,Rural,87.7,A,0
ECB-01798,56870.0,employed,35-49,0.198,6.4,11295.0,0,private_rent,Galway,72.9,A,0
ECB-01799,38592.0,self_employed,35-49,0.104,5.9,2271.0,0,owner,Dublin,65.7,A,0
ECB-01800,62980.0,self_employed,35-49,0.481,2.0,26418.0,0,mortgage,Limerick,32.7,B,0
ECB-01801,47030.0,self_employed,50-64,0.521,10.9,18272.0,0,private_rent,Cork,84.6,A,0
ECB-01802,30136.0,employed,65+,0.299,19.0,4644.0,2,mortgage,Dublin,38.3,A,0
ECB-01803,49161.0,self_employed,25-34,0.098,7.6,5169.0,1,mortgage,Galway,65.8,B,0
ECB-01804,51878.0,self_employed,18-24,0.397,9.4,10870.0,0,social_rent,Dublin,65.2,A,0
ECB-01805,71839.0,self_employed,25-34,0.205,5.9,15073.0,1,private_rent,Cork,39.5,A,1
ECB-01806,67792.0,employed,35-49,0.11,5.6,6823.0,1,mortgage,Rural,63.8,A,0
ECB-01807,44393.0,employed,25-34,0.223,10.6,5213.0,0,living_with_family,Rural,46.2,A,0
